SCTG,DistanceGroup,Tonnage,Proportion,cumProporition
12,7,2854167.4,0.00162731850391284,0.987364316572985
12,8,1836876,0.00104730447982603,0.988411621052811
12,9,2710990.5,0.00154568544388179,0.989957306496693
12,10,2114568.4,0.00120563225727733,0.99116293875397
12,11,1076160.6,0.000613578607043843,0.991776517361014
12,12,499701.8,0.000284907600576811,0.992061424961591
12,13,584090.2,0.000333022089178846,0.992394447050769
12,14,1164599.1,0.000664002281390449,0.99305844933216
12,15,1101973,0.000628295682205728,0.993686745014366
12,16,2229830.9,0.00127134977582837,0.994958094790194
12,17,806308.8,0.000459721188780925,0.995417815978975
12,18,599697.7,0.000341920787114299,0.995759736766089
12,19,338152.9,0.000192799648444513,0.995952536414534
12,20,241270.9,0.000137561868314278,0.996090098282848
12,21,782463.9,0.000446125894057163,0.996536224176905
12,22,581289.7,0.000331425369424353,0.996867649546329
12,23,1349464.2,0.0007694040871702,0.9976370536335
12,24,1549301.3,0.00088334225722928,0.998520395890729
12,25,129528.2,7.38511821831206e-05,0.998594247072912
12,26,153337.4,8.74261223647518e-05,0.998681673195277
12,27,13990.4,7.97669989403644e-06,0.998689649895171
12,28,10070.3,5.74163433089226e-06,0.998695391529502
12,29,2349.4,1.33952272494348e-06,0.998696731052227
12,30,4970.7,2.834070660116e-06,0.998699565122887
12,31,3865,2.20365000932431e-06,0.998701768772896
12,32,12536.8,7.14792223464347e-06,0.998708916695131
12,33,30108.1,1.71662910338259e-05,0.998726082986165
12,34,391115.2,0.000222996381404109,0.998949079367569
12,35,443563.7,0.000252900168600498,0.999201979536169
12,36,585010.2,0.000333546632001246,0.99953552616817
12,37,8088.1,4.61147261071564e-06,0.999540137640781
12,38,14496,8.26497038426008e-06,0.999548402611165
12,39,26717.4,1.52330656556588e-05,0.999563635676821
12,40,68252.3,3.89144066057971e-05,0.999602550083427
12,41,275340.4,0.000156986772322732,0.99975953685575
12,42,128511.2,7.32713343022712e-05,0.999832808190052
12,43,71181.3,4.05843913088529e-05,0.999873392581361
12,44,12042.2,6.86592345207897e-06,0.999880258504813
12,45,21.9,1.24863997941015e-08,0.999880270991213
12,46,82.3,4.69237763951852e-08,0.999880317914989
12,47,148.9,8.48961154950556e-08,0.999880402811104
12,48,651.9,3.71684202090173e-07,0.999880774495307
12,49,360.4,2.05483949123022e-07,0.999880979979256
12,50,222.1,1.26631479190409e-07,0.999881106610735
12,51,1012.3,5.77168151213195e-07,0.999881683778886
12,52,274.8,1.56678660430096e-07,0.999881840457547
12,53,0.5,2.85077620869898e-10,0.999881840742624
12,54,1614.4,9.20458622264726e-07,0.999882761201246
12,55,42846.4,2.442909954968e-05,0.999907190300796
12,56,1641,9.35624751695005e-07,0.999908125925548
12,57,36905.7,2.10419783050764e-05,0.999929167903853
12,58,27151.1,1.54803419840014e-05,0.999944648245837
12,59,2144.2,1.22252686933847e-06,0.999945870772706
12,60,4929.6,2.8106372796805e-06,0.999948681409986
12,61,6998.3,3.99011742826761e-06,0.999952671527414
12,62,2642.6,1.50669224182158e-06,0.999954178219656
12,63,195.9,1.11693411856826e-07,0.999954289913068
12,64,16951.5,9.66498658035215e-06,0.999963954899648
12,65,4802.7,2.73828457950372e-06,0.999966693184228
12,66,97.5,5.55901360696301e-08,0.999966748774364
12,67,4567.7,2.60429809769486e-06,0.999969353072462
12,68,2809.2,1.60168010509543e-06,0.999970954752566
12,69,1146.2,6.53511938082154e-07,0.999971608264505
12,70,1219.1,6.95076255204985e-07,0.99997230334076
12,71,10391.9,5.92499625663578e-06,0.999978228337016
12,72,804.8,4.58860938552188e-07,0.999978687197955
12,73,384.4,2.19167674924777e-07,0.99997890636563
12,74,1762,1.00461353594552e-06,0.999979910979166
12,75,3278.6,1.86931097556809e-06,0.999981780290141
12,76,1949.9,1.11174570586843e-06,0.999982892035847
12,77,4863.1,2.7727219561048e-06,0.999985664757804
12,78,7330,4.1792379219527e-06,0.999989843995725
12,79,1029.8,5.87145867943642e-07,0.999990431141593
12,80,520.7,2.96879834373912e-07,0.999990728021428
12,81,345.6,1.97045651545273e-07,0.999990925067079
12,82,1546.6,8.81802096874768e-07,0.999991806869176
12,83,3035.8,1.73087728287367e-06,0.999993537746459
12,84,304.5,1.73612271109768e-07,0.99999371135873
12,85,390,2.2236054427852e-07,0.999993933719274
12,86,2567.3,1.46375955211858e-06,0.999995397478827
12,87,799.9,4.56067177867663e-07,0.999995853546004
12,88,252.7,1.44078229587646e-07,0.999995997624234
12,89,1.6,9.12248386783673e-10,0.999995998536482
12,90,13.4,7.64008023931326e-09,0.999996006176563
12,91,10.2,5.81558346574592e-09,0.999996011992146
12,94,9,5.13139717565816e-09,0.999996017123543
12,95,11.7,6.67081632835561e-09,0.99999602379436
12,96,88,5.0173661273102e-08,0.999996073968021
12,97,0.3,1.71046572521939e-10,0.999996074139067
12,98,3067.3,1.74883717298848e-06,0.99999782297624
12,99,216.7,1.23552640885014e-07,0.999997946528881
12,100,150.1,8.55803017851433e-08,0.999998032109183
12,101,1519.3,8.66236858775272e-07,0.999998898346042
12,102,252.6,1.44021214063472e-07,0.999999042367256
12,103,970.6,5.53392677632646e-07,0.999999595759934
12,104,298.9,1.70419401756025e-07,0.999999766179335
12,105,88.9,5.06868009906678e-08,0.999999816866136
12,106,83.2,4.7436916112751e-08,0.999999864303052
12,107,35.2,2.00694645092408e-08,0.999999884372517
12,108,19,1.08329495930561e-08,0.999999895205466
12,109,16.3,9.29353044035867e-09,0.999999904498997
12,110,28.7,1.63634554379321e-08,0.999999920862452
12,111,113.5,6.47126199374668e-08,0.999999985575072
12,124,0.1,5.70155241739796e-11,0.999999985632088
12,126,0.1,5.70155241739796e-11,0.999999985689103
12,129,22.1,1.26004308424495e-08,0.999999998289534
12,130,3,1.71046572521939e-09,1
13,1,48595231.6,0.25364072488515,0.25364072488515
13,2,62581693,0.326642459649475,0.580283184534624
13,3,7389828,0.038570889961487,0.618854074496111
13,4,9959879.6,0.0519851639417398,0.670839238437851
13,5,4251260.3,0.0221892706066959,0.693028509044547
13,6,2430027.2,0.012683422636443,0.70571193168099
13,7,2647305.5,0.0138174973943831,0.719529429075373
13,8,2064146.4,0.0107737235100464,0.73030315258542
13,9,2795553.3,0.0145912704214187,0.744894423006838
13,10,3580558.4,0.018688570836436,0.763582993843274
13,11,944072.2,0.00492754431387292,0.768510538157147
13,12,600529,0.00313443533160472,0.771644973488752
13,13,1299806,0.00678428160943401,0.778429255098186
13,14,4049232.5,0.0211347951787209,0.799564050276907
13,15,3035545.9,0.0158439014929634,0.81540795176987
13,16,3064713.6,0.0159961410507894,0.83140409282066
13,17,2104704.8,0.0109854163374592,0.842389509158119
13,18,1164789.9,0.00607957087244134,0.84846908003056
13,19,1703289.3,0.0088902453701058,0.857359325400666
13,20,1080839.2,0.00564139379824018,0.863000719198906
13,21,1580079.6,0.00824715763100174,0.871247876829908
13,22,814874.8,0.00425320403170259,0.87550108086161
13,23,912969.7,0.00476520615051822,0.880266287012129
13,24,448255.1,0.00233964824848093,0.882605935260609
13,25,977651.8,0.00510281159432258,0.887708746854932
13,26,255198.8,0.0013319991795619,0.889040746034494
13,27,295746.1,0.00154363407100124,0.890584380105495
13,28,136722.9,0.0007136193063107,0.891297999411806
13,29,109272.2,0.000570341556264854,0.891868340968071
13,30,64300.6,0.00033561422093418,0.892203955189005
13,31,51857.5,0.000270667994732463,0.892474623183737
13,32,79844,0.000416742329873573,0.892891365513611
13,33,97991.5,0.00051146242695514,0.893402827940566
13,34,139854.5,0.000729964558054501,0.894132792498621
13,35,82351.8,0.000429831684300417,0.894562624182921
13,36,507706.6,0.00264995280016269,0.897212576983084
13,37,181731.3,0.000948538717661355,0.898161115700745
13,38,685596.3,0.00357844045156431,0.901739556152309
13,39,909700.4,0.00474814217953661,0.906487698331846
13,40,2282819.7,0.0119150794105918,0.918402777742438
13,41,1757476.2,0.00917307156812476,0.927575849310563
13,42,551127,0.00287658371369461,0.930452433024257
13,43,249032.5,0.00129981444146386,0.931752247465721
13,44,339297.5,0.00177094873340863,0.93352319619913
13,45,19766.1,0.000103168310286484,0.933626364509416
13,46,28984.5,0.000151283353291676,0.933777647862708
13,47,6300.6,3.28857111818225e-05,0.93381053357389
13,48,544602.6,0.00284252988802171,0.936653063461911
13,49,2201.7,1.14916786193408e-05,0.936664555140531
13,50,9234.8,4.8200642101053e-05,0.936712755782632
13,51,3054.8,1.59443974412328e-05,0.936728700180073
13,52,27446.4,0.000143255306380467,0.936871955486453
13,53,788204.8,0.00411400111178715,0.94098595659824
13,54,47029.2,0.000245466890186993,0.941231423488428
13,55,523572.6,0.00273276470595116,0.943964188194379
13,56,190748.2,0.000995602040068011,0.944959790234447
13,57,97126.4,0.000506947074648472,0.945466737309095
13,58,68211,0.000356024385839966,0.945822761694935
13,59,39969.7,0.000208620133038772,0.946031381827974
13,60,157973.5,0.000824535900609725,0.946855917728584
13,61,383245,0.00200033082275935,0.948856248551343
13,62,873529.5,0.00455934971999521,0.953415598271338
13,63,164306.1,0.000857588634417618,0.954273186905756
13,64,370394.2,0.00193325662391236,0.956206443529668
13,65,125874.4,0.000656996026344347,0.956863439556013
13,66,74739.2,0.000390098045449714,0.957253537601462
13,67,124024.7,0.00064734159661178,0.957900879198074
13,68,159731.7,0.000833712750020873,0.958734591948095
13,69,157964.2,0.000824487359659023,0.959559079307754
13,70,130950.1,0.000683488424567624,0.960242567732321
13,71,1294419.7,0.00675616804784644,0.966998735780168
13,72,332078.9,0.00173327156064142,0.96873200734081
13,73,442762.1,0.00231097777082456,0.971042985111634
13,74,130760.6,0.000682499337453864,0.971725484449088
13,75,373333.6,0.00194859869600832,0.973674083145096
13,76,1021556.2,0.00533196872507381,0.97900605187017
13,77,769974.2,0.00401884727782351,0.983024899147994
13,78,849325.1,0.00443301589341848,0.987457915041412
13,79,286787.6,0.00149687556488716,0.988954790606299
13,80,81706.7,0.000426464612547982,0.989381255218847
13,81,801761.7,0.00418476076926753,0.993566015988115
13,82,145519.9,0.000759534870108829,0.994325550858223
13,83,221087,0.0011539541040624,0.995479504962286
13,84,39705.8,0.000207242718319399,0.995686747680605
13,85,95609.3,0.000499028636335622,0.996185776316941
13,86,62850.9,0.00032804757402749,0.996513823890968
13,87,125387.4,0.000654454150753841,0.997168278041722
13,88,72913.1,0.000380566794903873,0.997548844836626
13,89,28719.4,0.000149899675223825,0.99769874451185
13,90,19878.8,0.000103756543097675,0.997802501054948
13,91,5358.5,2.79684606811725e-05,0.997830469515629
13,92,7296.8,3.80853343096724e-05,0.997868554849939
13,93,48151.4,0.000251324164904994,0.998119879014843
13,94,5188,2.70785432516419e-05,0.998146957558095
13,95,36923.2,0.000192719057091177,0.998339676615186
13,96,1119.7,5.84422607533991e-06,0.998345520841262
13,97,2680,1.39881449333848e-05,0.998359508986195
13,98,10655.7,5.56169686442792e-05,0.998415125954839
13,99,27731.7,0.000144744417481025,0.99855987037232
13,100,3665.7,1.91329637620555e-05,0.998579003336082
13,101,2996.5,1.5640103094361e-05,0.998594643439177
13,102,13724.3,7.16333945930048e-05,0.99866627683377
13,103,87878.7,0.000458679101551284,0.999124955935321
13,104,56044.3,0.000292520817570932,0.999417476752892
13,105,60142.5,0.000313911196513468,0.999731387949405
13,106,9074,4.73613534050499e-05,0.99977874930281
13,107,4489.1,2.3430664709126e-05,0.99980217996752
13,108,5940.2,3.10046188557061e-05,0.999833184586375
13,109,4879.7,2.54693846385962e-05,0.999858653971014
13,110,25758.4,0.000134444862855261,0.999993098833869
13,111,256.6,1.33931268280095e-06,0.999994438146552
13,112,383.7,2.00270567572379e-06,0.999996440852228
13,113,73.1,3.81542311429264e-07,0.999996822394539
13,114,15.1,7.88138016769069e-08,0.999996901208341
13,115,68.9,3.59620591757542e-07,0.999997260828932
13,116,2,1.04389141293916e-08,0.999997271267847
13,117,1.4,7.30723989057415e-09,0.999997278575087
13,118,0,0,0.999997278575087
13,119,3.1,1.6180316900557e-08,0.999997294755403
13,120,0,0,0.999997294755403
13,122,0,0,0.999997294755403
13,123,22,1.14828055423308e-07,0.999997409583459
13,124,95,4.95848421146103e-07,0.99999790543188
13,125,30.2,1.57627603353814e-07,0.999998063059483
13,126,104.4,5.44911317554243e-07,0.999998607970801
13,127,264.3,1.37950250219911e-06,0.999999987473303
13,130,1.5,7.82918559704373e-09,0.999999995302489
13,131,0.9,4.69751135822624e-09,1
14,1,2079646,0.0168535947174372,0.0168535947174372
14,2,18123047,0.146870423708201,0.163724018425638
14,3,19179321.6,0.15543054596878,0.319154564394418
14,4,594782.9,0.00482016167244904,0.323974726066867
14,5,11398072.9,0.0923707694561496,0.416345495523017
14,6,6425729.3,0.052074553739512,0.468420049262528
14,7,3910318.6,0.0316894918175768,0.500109541080105
14,8,6228430.8,0.0504756330783234,0.550585174158429
14,9,10304358.3,0.0835072308515295,0.634092405009958
14,10,3840398,0.0311228504493824,0.665215255459341
14,11,742747,0.00601927295106586,0.671234528410406
14,12,145119.1,0.00117605520226002,0.672410583612666
14,13,214125.1,0.00173528458893038,0.674145868201597
14,14,3760144,0.0304724664943952,0.704618334695992
14,15,1058411.9,0.00857744308729112,0.713195777783283
14,16,2997917.7,0.024295331951703,0.737491109734986
14,17,199633,0.00161783961031163,0.739108949345298
14,18,64067.3,0.000519205821010144,0.739628155166308
14,19,430725.9,0.00349063242152913,0.743118787587837
14,20,241203.1,0.00195472656980538,0.745073514157642
14,21,3488041.8,0.0282673314855894,0.773340845643232
14,22,143536.7,0.00116323132344561,0.774504076966677
14,23,42009.9,0.000340451129047955,0.774844528095725
14,24,33667.2,0.000272841312449763,0.775117369408175
14,25,203276.8,0.00164736921700017,0.776764738625175
14,26,305511.6,0.00247588709226271,0.779240625717438
14,27,1304.6,1.05725684411523e-05,0.779251198285879
14,28,107253.3,0.000869188145630412,0.78012038643151
14,29,264429.3,0.00214295329763604,0.782263339729146
14,30,148484.2,0.00120332620491318,0.783466665934059
14,31,3194092.1,0.0258851428289083,0.809351808762967
14,32,17833.4,0.000144523104429285,0.809496331867396
14,33,2700.8,2.18874696043722e-05,0.809518219337001
14,34,43134.2,0.000349562533845125,0.809867781870846
14,35,253.2,2.0519502754099e-06,0.809869833821121
14,36,2746.2,2.22553943377988e-05,0.809892089215459
14,37,51410.8,0.000416636671481213,0.81030872588694
14,38,3680365.2,0.0298259335930055,0.840134659479946
14,39,543509.8,0.00440464093127164,0.844539300411218
14,40,868352.3,0.0070371869713184,0.851576487382536
14,41,1689875.5,0.0136948676841763,0.865271355066712
14,42,1835375.6,0.0148740105367322,0.880145365603444
14,43,447720,0.00362835378083144,0.883773719384276
14,44,1750301.5,0.0141845641586704,0.897958283542946
14,45,420078.4,0.00340434434665778,0.901362627889604
14,46,10805.3,8.75668969624272e-05,0.901450194786566
14,47,22721.7,0.000184138225010984,0.901634333011577
14,48,115255.9,0.000934041768355512,0.902568374779933
14,49,308.7,2.50172610592036e-06,0.902570876506039
14,50,9414.2,7.62933265512001e-05,0.90264716983259
14,51,513991.2,0.0041654201595508,0.906812589992141
14,52,4020.5,3.25824094876994e-05,0.906845172401628
14,53,229.8,1.86231506038386e-06,0.906847034716689
14,54,3051.7,2.47311874228609e-05,0.906871765904112
14,55,127455.8,0.00103291059997073,0.907904676504083
14,56,115188.3,0.000933493933289881,0.908838170437372
14,57,56397.3,0.0004570476116405,0.909295218049013
14,58,12922.1,0.000104721590260167,0.909399939639273
14,59,14570.3,0.000118078716815975,0.909518018356089
14,60,154615.2,0.00125301225206381,0.910771030608153
14,61,10159.3,8.23316683766658e-05,0.91085336227653
14,62,53202.1,0.000431153490313526,0.911284515766843
14,63,87329.5,0.000707724295325469,0.911992240062169
14,64,75454,0.000611484423699757,0.912603724485868
14,65,1146828.1,0.00929397407441868,0.921897698560287
14,66,211107.6,0.00171083056066794,0.923608529120955
14,67,11024.5,8.93433088912181e-05,0.923697872429846
14,68,543869.5,0.00440755596489748,0.928105428394744
14,69,150986.9,0.00122360825844505,0.929329036653189
14,70,105406.2,0.000854219119746883,0.930183255772936
14,71,276009.2,0.00223679760645997,0.932420053379395
14,72,80034.2,0.000648602680616946,0.933068656060012
14,73,18859.4,0.000152837879241964,0.933221493939254
14,74,75588.1,0.000612571179355098,0.93383406511861
14,75,102453.4,0.000830289424749923,0.93466435454336
14,76,89279.7,0.000723528850724775,0.935387883394084
14,77,946632.2,0.0076715726836567,0.943059456077741
14,78,3514926,0.0284852028978887,0.97154465897563
14,79,161115.1,0.00130568789027525,0.972850346865905
14,80,161779.4,0.00131107142332404,0.974161418289229
14,81,112841.7,0.000914476924931757,0.975075895214161
14,82,41118.6,0.000333227972332028,0.975409123186493
14,83,2051786.6,0.0166278202170313,0.992036943403524
14,84,91258.5,0.000739565182498002,0.992776508586022
14,85,115446.7,0.000935588024724185,0.993712096610746
14,86,15305.5,0.00012403682835816,0.993836133439104
14,87,20464,0.000165841668388579,0.994001975107493
14,88,38843.7,0.00031479202572251,0.994316767133216
14,89,3164.3,2.5643705594311e-05,0.99434241083881
14,90,1256.8,1.0185193942082e-05,0.994352596032752
14,91,1251.6,1.01430527831873e-05,0.994362739085535
14,92,902.7,7.31554310273505e-06,0.994370054628638
14,93,384.6,3.11682494440224e-06,0.994373171453582
14,94,1004.1,8.13729570118119e-06,0.994381308749283
14,95,6178.2,5.00685592082837e-05,0.994431377308492
14,96,270,2.18809863491577e-06,0.994433565407127
14,97,8801.8,7.13303946844504e-05,0.994504895801811
14,98,36684.8,0.000297296151119103,0.99480219195293
14,99,52555.4,0.000425912588879452,0.99522810454181
14,100,134361.3,0.00108887324857596,0.996316977790386
14,101,23029.8,0.000186635088675493,0.996503612879061
14,102,69980.1,0.000567123560300996,0.997070736439362
14,103,7017.5,5.68703043352644e-05,0.997127606743697
14,104,69345.9,0.000561983959729649,0.997689590703427
14,105,86430.4,0.000700437926871199,0.998390028630298
14,106,30599.4,0.000247979649515709,0.998638008279814
14,107,33504.2,0.000271520349199796,0.998909528629014
14,108,116067.4,0.000940618220363786,0.999850146849377
14,109,17304.8,0.000140239293546261,0.999990386142924
14,110,131.5,1.06568507589416e-06,0.999991451828
14,111,854.4,6.92411656915567e-06,0.999998375944569
14,112,15.5,1.25613069782201e-07,0.999998501557639
14,113,104.9,8.50116840009867e-07,0.999999351674479
14,115,51.3,4.15738740633996e-07,0.999999767413219
14,116,7.6,6.15909245383697e-08,0.999999829004144
14,117,1.5,1.21561035273098e-08,0.999999841160247
14,118,0.4,3.24162760728262e-09,0.999999844401875
14,119,1.2,9.72488282184785e-09,0.999999854126758
14,120,5.4,4.37619726983153e-08,0.99999989788873
14,122,4.3,3.48474967782881e-08,0.999999932736227
14,123,1.2,9.72488282184785e-09,0.99999994246111
14,124,2.2,1.78289518400544e-08,0.999999960290062
14,125,0.7,5.67284831274458e-09,0.99999996596291
14,126,1.9,1.53977311345924e-08,0.999999981360641
14,130,1.5,1.21561035273098e-08,0.999999993516745
14,131,0.8,6.48325521456524e-09,1
15,1,47031205.7,0.0401997475116794,0.0401997475116794
15,2,316602912.7,0.270615157799415,0.310814905311095
15,3,142429062.8,0.121740709762096,0.432555615073191
15,4,55823354.2,0.0477148036222904,0.480270418695481
15,5,35473193.7,0.0303205798989945,0.510590998594476
15,6,22983310.6,0.0196448989421189,0.530235897536594
15,7,41535244,0.0355020947642003,0.565737992300795
15,8,63886607.7,0.0546068394525066,0.620344831753301
15,9,66254305.9,0.0566306206506964,0.676975452403998
15,10,89499913.1,0.0764997166325516,0.753475169036549
15,11,22178739.7,0.0189571949686856,0.772432364005235
15,12,37853050.2,0.0323547533587242,0.804787117363959
15,13,34183619.6,0.0292183212508051,0.834005438614764
15,14,13481530.7,0.0115232880413048,0.845528726656069
15,15,7027304.7,0.00600656246045671,0.851535289116526
15,16,4032581.7,0.00344683415505588,0.854982123271581
15,17,5187509.5,0.00443400438093464,0.859416127652516
15,18,812327.2,0.000694333641905112,0.860110461294421
15,19,116764.9,9.98043624092438e-05,0.86021026565683
15,20,1985888.8,0.00169743103877671,0.861907696695607
15,21,30145,2.57663262232628e-05,0.86193346302183
15,22,323387.8,0.00027641451489213,0.862209877536723
15,23,107082.6,9.1528452626809e-05,0.862301405989349
15,24,19681.6,1.68227741315564e-05,0.862318228763481
15,25,89695.5,7.66668938052302e-05,0.862394895657286
15,26,116590,9.96548672871191e-05,0.862494550524573
15,27,101817.4,8.70280425810062e-05,0.862581578567154
15,28,128963.6,0.000110231155698337,0.862691809722853
15,29,127747.1,0.000109191356864348,0.862801001079717
15,30,19891.3,1.7002014423778e-05,0.862818003094141
15,31,87121.1,7.4466435015077e-05,0.862892469529156
15,32,15756.6,1.34678950329893e-05,0.862905937424189
15,33,9633.1,8.23385626609098e-06,0.862914171280455
15,34,151659.9,0.000129630733401473,0.863043802013856
15,35,2602448.5,0.00222443314082736,0.865268235154684
15,36,5769.6,4.93154406295362e-06,0.865273166698747
15,37,1576,1.34708011702976e-06,0.865274513778864
15,38,189441,0.000161923987595327,0.865436437766459
15,39,8078413.7,0.00690499395457539,0.872341431721034
15,40,5884612.6,0.00502985065347893,0.877371282374513
15,41,1376132.2,0.0011762438610561,0.878547526235569
15,42,1139159.3,0.00097369215936519,0.879521218394935
15,43,360827.1,0.000308415616811871,0.879829634011747
15,44,98205.1,8.39404426401772e-05,0.879913574454387
15,45,970535.4,0.000829561510287769,0.880743135964675
15,46,142779.6,0.000122040330125293,0.8808651762948
15,47,63808.9,5.45404190860027e-05,0.880919716713886
15,48,72599.3,6.20539806727656e-05,0.880981770694559
15,49,301.4,2.5762052491927e-07,0.880982028315084
15,50,216576.6,0.000185118040402226,0.881167146355486
15,51,381594.8,0.00032616673086418,0.88149331308635
15,52,77446,6.61966794057657e-05,0.881559509765756
15,53,22.5,1.92317910108944e-08,0.881559528997547
15,54,71.3,6.09434088478565e-08,0.881559589940956
15,55,13.2,1.12826507263914e-08,0.881559601223606
15,56,370441.4,0.00031663340384814,0.881876234627454
15,57,1863230.4,0.00159258922924201,0.883468823856696
15,58,4563266.1,0.00390043466499108,0.887369258521687
15,59,1773271.8,0.00151569745169389,0.888884955973381
15,60,37248359.4,0.0318378961546437,0.920722852128025
15,61,4343156.1,0.0037122964641285,0.924435148592154
15,62,5422.6,4.63494710825227e-06,0.924439783539262
15,63,66949,5.72244078394831e-05,0.924497007947101
15,64,19882023.1,0.0169940850281322,0.941491092975233
15,65,7121788.6,0.00608732222128757,0.947578415196521
15,66,2065908.3,0.00176582740770098,0.949344242604222
15,67,1918482.2,0.00163981549904537,0.950984058103267
15,68,93115.2,7.9589869615006e-05,0.951063647972882
15,69,4864299.6,0.00415774192540343,0.955221389898286
15,70,1452808.2,0.00124178238583616,0.956463172284122
15,71,4365587.7,0.00373146979049472,0.960194642074617
15,72,11464491.5,0.00979923131440779,0.969993873389025
15,73,11296090.8,0.0096552914446972,0.979649164833722
15,74,1241512.7,0.00106117834594539,0.980710343179667
15,75,5934955.7,0.00507288123028074,0.985783224409948
15,76,2616497.7,0.00223644164208382,0.988019666052032
15,77,1615316.8,0.00138068600506608,0.989400352057098
15,78,3532706.1,0.00301956735191608,0.992419919409014
15,79,2431311,0.00207815400153283,0.994498073410547
15,80,13332,1.13954772336553e-05,0.99450946888778
15,81,451467.3,0.000385889989415679,0.994895358877196
15,82,194025,0.000165842144483946,0.99506120102168
15,83,2665174.1,0.00227804761328216,0.997339248634962
15,84,65093.1,5.56380842422778e-05,0.997394886719204
15,85,2228460.3,0.00190476812291889,0.999299654842123
15,86,40142,3.43112246559699e-05,0.999333966066779
15,87,49091.1,4.19604344753297e-05,0.999375926501255
15,88,1983.3,1.69521827164031e-06,0.999377621719526
15,89,330975,0.000282899645770257,0.999660521365296
15,90,767.9,6.56359658545147e-07,0.999661177724955
15,91,452.5,3.86772685885765e-07,0.999661564497641
15,92,474.2,4.05320679882939e-07,0.999661969818321
15,93,222.2,1.89924620560922e-07,0.999662159742941
15,95,591.1,5.05240518512875e-07,0.99966266498346
15,96,261.4,2.23430674233235e-07,0.999662888414134
15,97,4497.7,3.84439228576444e-06,0.99966673280642
15,98,274.1,2.34285951826051e-07,0.999666967092372
15,99,1.5,1.28211940072629e-09,0.999666968374491
15,100,0,0,0.999666968374491
15,101,0.2,1.70949253430173e-10,0.99966696854544
15,102,0.1,8.54746267150863e-11,0.999666968630915
15,103,0.1,8.54746267150863e-11,0.99966696871639
15,104,0.3,2.56423880145259e-10,0.999666968972813
15,105,177.6,1.51802937045993e-07,0.99966712077575
15,106,147.5,1.26075074404752e-07,0.999667246850825
15,107,180056.7,0.000153902792200503,0.999821149643025
15,108,184460.4,0.000157666838337155,0.999978816481363
15,109,24688,2.11019758434205e-05,0.999999918457206
15,110,94.7,8.09444714991867e-08,0.999999999401678
15,111,0.2,1.70949253430173e-10,0.999999999572627
15,112,0.5,4.27373133575431e-10,1
16,1,64220291.9,0.0739092287739302,0.0739092287739302
16,2,56437360.9,0.0649520843762307,0.138861313150161
16,3,26941498.6,0.0310061714861175,0.169867484636278
16,4,46150379.2,0.0531131023136385,0.222980586949917
16,5,22678532.7,0.026100050497923,0.24908063744784
16,6,35656888.8,0.0410364555145504,0.29011709296239
16,7,34227706.7,0.0393916522341015,0.329508745196492
16,8,46509468.9,0.0535263679965318,0.383035113193024
16,9,7863604.9,0.00904998959591927,0.392085102788943
16,10,25775760,0.0296645575144438,0.421749660303387
16,11,14741359.8,0.0169653936732888,0.438715053976675
16,12,12790953.5,0.0147207289238155,0.453435782900491
16,13,37984314.2,0.0437150203614793,0.49715080326197
16,14,44678514.4,0.0514191767799943,0.548569980041965
16,15,23623337.8,0.0271873986587101,0.575757378700675
16,16,21660678.2,0.024928631949776,0.600686010650451
16,17,9819716.4,0.0113012202908208,0.611987230941272
16,18,1131156.8,0.00130181480396521,0.613289045745237
16,19,12533660.9,0.0144246185033763,0.627713664248613
16,20,21293268.2,0.0245057906804446,0.652219454929058
16,21,1046173.1,0.00120400958478097,0.653423464513839
16,22,2212991.8,0.00254686661150215,0.655970331125341
16,23,8762622,0.0100846417058636,0.666054972831204
16,24,574013,0.000660614532899842,0.666715587364104
16,25,2395664.9,0.00275709966307043,0.669472687027175
16,27,17575.4,2.02270064641879e-05,0.669492914033639
16,28,3606269.4,0.00415034846805211,0.673643262501691
16,30,15.4,1.77234031400989e-08,0.673643280225094
16,32,9012.2,1.03718736220259e-05,0.673653652098716
16,33,25113.7,2.89026123012663e-05,0.673682554711017
16,36,9411.8,1.08317614074015e-05,0.673693386472425
16,37,22.9,2.63549306433938e-08,0.673693412827355
16,38,21387615.2,0.0246143718438251,0.69830778467118
16,39,22864611.3,0.026314202838413,0.724621987509593
16,40,39013910.9,0.0448999526592595,0.769521940168853
16,41,185703.5,0.00021372064902775,0.769735660817881
16,42,928665.7,0.00106877380412221,0.770804434622003
16,43,216481.8,0.000249142481421705,0.771053577103425
16,50,1298086,0.00149392866808561,0.77254750577151
16,51,400781.7,0.000461247768848971,0.773008753540359
16,52,9831946.4,0.0113152954350028,0.784324048975362
16,53,48292.5,5.55784055937159e-05,0.784379627380956
16,55,6903590.6,0.00794513761805175,0.792324764999008
16,56,2054430.6,0.00236438323033475,0.794689148229342
16,57,1096819.4,0.00126229690896632,0.795951445138309
16,58,2307785,0.00265596129322552,0.798607406431534
16,59,1210513.2,0.0013931437305202,0.800000550162054
16,60,468693.1,0.00053940498443394,0.800539955146488
16,61,6908456,0.00795073706257369,0.808490692209062
16,62,15933387.7,0.0183372632204281,0.82682795542949
16,63,492161.1,0.000566413609426916,0.827394369038917
16,64,344563.5,0.000396547910250874,0.827790916949168
16,65,696838.2,0.000801970411819535,0.828592887360987
16,67,1114689.8,0.00128286342217897,0.829875750783166
16,68,7130465.7,0.00820624144011346,0.83808199222328
