oFAFZONE,dFAFZONE,distance
91,394,628.264602529623
91,399,546.832532420108
91,401,1415.18781256989
91,402,1322.26933544266
91,409,1414.34117658263
91,411,2494.70588729523
91,419,2439.35392906991
91,421,194.287018903988
91,422,401.298898129248
91,429,274.779749227086
91,441,50.9606989145228
91,451,733.955686634008
91,452,718.611026061817
91,459,711.837677911865
91,460,1366.23635807959
91,471,1032.71817140475
91,472,856.385376822836
91,479,831.993553014137
91,481,1613.96241646087
91,482,1451.95865596986
91,483,1715.39081424794
91,484,1473.17646752937
91,485,1980.70360640437
91,486,1524.31695710903
91,487,1796.73749721188
91,488,1685.5281305534
91,489,1622.62592276099
91,491,2037.14765094556
91,499,2045.50903818025
91,500,170.63606866121
91,511,400.031059971897
91,512,389.547685412149
91,513,342.934152764231
91,519,479.173790476173
91,531,2444.28947778469
91,539,2356.4304467178
91,540,479.689167231183
91,551,794.723310831872
91,559,903.968727830644
91,560,1764.48793537209
91,801,1440.56281128364
91,802,2119.94555720515
91,803,3977.56082870094
91,804,5285.29991164758
91,805,5905.61649752445
91,806,6477.41876322495
91,807,6903.04002719728
91,808,10549.9715592045
92,11,924.873242494794
92,12,1110.11049171536
92,19,951.156789512032
92,20,3295.20896144076
92,41,2186.63403695887
92,42,2212.63917085784
92,49,2135.96409684699
92,50,1135.98647470706
92,61,2440.75288136185
92,62,2507.50896996534
92,63,2440.8350132205
92,64,2584.82232321667
92,69,2504.29284574866
92,81,1663.1885516208
92,89,1715.83890415697
92,91,49.1326580891289
92,92,22.4794384729068
92,99,57.5304757834582
92,100,204.016594953093
92,111,269.141111013855
92,121,912.598970149607
92,122,1137.31602632137
92,123,992.768667069812
92,124,1058.25487554703
92,129,1031.04007559634
92,131,816.618941905139
92,132,797.346940430983
92,139,835.37122653722
92,151,4989.63505530917
92,159,4969.09134426364
92,160,2079.88957194869
92,171,774.765984825943
92,172,905.029569120086
92,179,854.579611061562
92,181,723.972598562202
92,182,690.844104599216
92,189,695.241481110641
92,190,1046.15532517119
92,201,1163.00002905836
92,209,1343.6706243389
92,211,697.551844828844
92,219,693.882985963629
92,221,1252.86496250516
92,222,1360.25678397489
92,223,1224.56085218689
92,229,1261.32155035976
92,230,291.225682425021
92,241,234.495987406401
92,242,273.245595789005
92,249,260.255125204124
92,251,119.665650905207
92,259,102.094035558147
92,261,530.352448500389
92,262,657.475853816062
92,269,654.423159830039
92,271,1050.05758696535
92,279,1114.57800887138
92,280,1086.77700307118
92,291,1119.04326194742
92,292,950.251526645444
92,299,1046.69421923867
92,300,1832.68100278669
92,310,1336.86381757154
92,321,2273.57648128717
92,329,2323.78126015953
92,330,163.921098194978
92,341,89.2819546174995
92,342,159.204731821984
92,349,149.704576133602
92,350,1834.14242179678
92,361,109.815667567726
92,362,301.619083946446
92,363,56.3217299538168
92,364,251.999838983255
92,369,188.483508754842
92,371,589.307447214819
92,372,526.958360999598
92,373,491.47890134295
92,379,534.948266601289
92,380,1391.25028562313
92,391,599.708843115935
92,392,429.782322550243
92,393,523.664811876946
92,394,586.184932405388
92,399,505.346079638562
92,401,1372.43680457992
92,402,1279.70648127044
92,409,1371.6545213863
92,411,2465.56580445222
92,419,2408.89211823943
92,421,151.049634440926
92,422,359.045707781344
92,429,233.155298111168
92,441,91.0585489800202
92,451,694.799221835204
92,452,675.586588185509
92,459,671.03712306403
92,460,1333.42849069225
92,471,988.543184669975
92,472,812.097525865824
92,479,787.765203277006
92,481,1569.65288282293
92,482,1407.56839401879
92,483,1670.99123543404
92,484,1429.3119642984
92,485,1938.02703143346
92,486,1479.91909371889
92,487,1752.33278659761
92,488,1641.20620435973
92,489,1579.04098684252
92,491,2001.83932301687
92,499,2008.60329435312
92,500,189.847495141237
92,511,358.91118856447
92,512,351.64820417246
92,513,299.506817902478
92,519,436.325267180587
92,531,2417.27501530409
92,539,2328.67508887407
92,540,435.663148817483
92,551,759.875845822433
92,559,872.273254452976
92,560,1730.74901287248
92,801,1442.10456204735
92,802,2075.52542264145
92,803,3968.60838919978
92,804,5312.62454469038
92,805,5947.40239610806
92,806,6516.66193907562
92,807,6923.80468652684
92,808,10522.8904475746
99,11,972.575582055154
99,12,1154.94311597644
99,19,997.551778847626
99,20,3329.82587355115
99,41,2241.73969278896
99,42,2267.68312115854
99,49,2191.01397746957
99,50,1188.94580345604
99,61,2495.74175221513
99,62,2561.14698027249
99,63,2495.94181777645
99,64,2638.75925576352
99,69,2558.0483616214
99,81,1717.80824383384
99,89,1770.62046721797
99,91,29.2073276225243
99,92,57.5304757834582
99,99,0
99,100,242.257360980025
99,111,313.779882481616
99,121,945.746817289963
99,122,1161.51790215007
99,123,1022.67687801539
99,124,1089.89899030308
99,129,1065.20140174439
99,131,861.466029268761
99,132,832.766831860944
99,139,876.47162221585
99,151,5043.08256109655
99,159,5022.74336342253
99,160,2131.4803095116
99,171,829.270295169907
99,172,959.849845054331
99,179,909.226294335459
99,181,778.756516414114
99,182,745.610825571763
99,189,749.821350375854
99,190,1100.31117418109
99,201,1218.04649293834
99,209,1398.68072723093
99,211,750.938559201187
99,219,746.318311097465
99,221,1300.71635063888
99,222,1409.27301634829
99,223,1270.77867480704
99,229,1311.01381976501
99,230,259.279503803387
99,241,279.806797499402
99,242,316.563269079076
99,249,301.584338180908
99,251,75.7150789175281
99,259,80.1126179838449
99,261,583.896645617669
99,262,710.760698143844
99,269,704.892415303934
99,271,1101.37777884885
99,279,1165.05331675392
99,280,1136.04102524028
99,291,1174.08521109106
99,292,1005.02242372156
99,299,1101.36777037871
99,300,1882.42893145977
99,310,1391.18265377988
99,321,2328.16575040676
99,329,2377.48949253803
99,330,143.356864618306
99,341,134.799631170763
99,342,198.80701935048
99,349,188.925178486281
99,350,1889.10262882409
99,361,138.893747796319
99,362,353.152414737822
99,363,98.4705676972608
99,364,300.96259651703
99,369,230.822076310378
99,371,631.056765372829
99,372,569.395297141754
99,373,529.19849761842
99,379,571.681529583377
99,380,1440.25568874371
99,391,653.874744026873
99,392,484.448532265223
99,393,578.206669339318
99,394,640.870300505524
99,399,559.749344318061
99,401,1426.90827377353
99,402,1334.28333851306
99,409,1426.03808016897
99,411,2515.70327835205
99,419,2459.89004948002
99,421,197.688750106008
99,422,413.374324530344
99,429,286.573624882188
99,441,36.5606003492717
99,451,728.806722843657
99,452,719.090931685923
99,459,708.789603142116
99,460,1385.75530064649
99,471,1040.74100476236
99,472,863.539278443929
99,479,837.952874078927
99,481,1621.30204432741
99,482,1457.26501950414
99,483,1720.67996754698
99,484,1482.43689299378
99,485,1992.58224504403
99,486,1530.17919072409
99,487,1803.09985314499
99,488,1692.76244212137
99,489,1631.93288055662
99,491,2055.54164246892
99,499,2062.93656507703
99,500,189.984034806812
99,511,397.910210674403
99,512,383.747247714304
99,513,345.37796651907
99,519,480.448307523619
99,531,2465.90249229074
99,539,2377.82670547344
99,540,487.030742928354
99,551,813.189497471699
99,559,923.790427529354
99,560,1783.62223221607
99,801,1462.54348455629
99,802,2125.45389372461
99,803,3956.28295591845
99,804,5299.8823072209
99,805,5892.39338664638
99,806,6483.11805794988
99,807,6920.61852287395
99,808,10571.7606603402
100,11,738.461977337021
100,12,915.760409381965
100,19,761.841760964067
100,20,3342.06146244359
100,41,2060.57275150536
100,42,2081.38955346424
100,49,2012.95792277556
100,50,977.266615153789
100,61,2329.77582302933
100,62,2426.08885533659
100,63,2323.10921183495
100,64,2498.40012110507
100,69,2419.25431841036
100,81,1566.75815316596
100,89,1613.14748589842
100,91,244.39259351592
100,92,204.016594953093
100,99,242.257360980025
100,100,28.4114778828881
100,111,86.9993556992838
100,121,710.711435151527
100,122,942.274308737673
100,123,792.513128403309
100,124,856.839954811172
100,129,831.033422547095
100,131,623.026060531055
100,132,595.047375860141
100,139,637.125065116322
100,151,4906.5056520469
100,159,4882.86392458524
100,160,2023.97358673015
100,171,691.393574117664
100,172,778.201387806679
100,179,739.226588182938
100,181,632.986791798261
100,182,569.680645662612
100,189,577.204227742195
100,190,964.405186417947
100,201,1045.62176863533
100,209,1227.79744692115
100,211,548.843092947668
100,219,536.692145860486
100,221,1065.8935860396
100,222,1177.00035953205
100,223,1033.18769468346
100,229,1081.77593114221
100,230,492.988872877115
100,241,66.3373615628721
100,242,89.7066952794783
100,249,84.9018901332069
100,251,314.547751947387
100,259,288.189171775485
100,261,478.036022937405
100,262,602.673152285287
100,269,629.218455695541
100,271,1007.934264741
100,279,1077.63857633305
100,280,906.258460212144
100,291,1002.93935445223
100,292,820.752319905592
100,299,920.227894040888
100,300,1796.12281891684
100,310,1248.77853637164
100,321,2174.90494738641
100,329,2241.48467963166
100,330,364.734763597321
100,341,121.977807771069
100,342,50.2709827847602
100,349,74.6332482782912
100,350,1704.50674633459
100,361,273.974053355609
100,362,305.06899778323
100,363,163.926199142578
100,364,293.706365063203
100,369,275.491605987945
100,371,391.069269597344
100,372,330.012215881529
100,373,290.054668768622
100,379,339.476478019616
100,380,1364.86166947297
100,391,466.292711830445
100,392,355.341624236293
100,393,405.348111908882
100,394,466.646449009425
100,399,396.153726198735
100,401,1229.9514536515
100,402,1140.22127777141
100,409,1229.37756742721
100,411,2422.61000541168
100,419,2358.13243395687
100,421,73.2237624184903
100,422,256.475016585161
100,429,177.768378164433
100,441,275.282370660423
100,451,492.844427231644
100,452,479.714800116062
100,459,469.851215167659
100,460,1275.66525321005
100,471,823.807615234619
100,472,643.978443326252
100,479,613.726254217024
100,481,1398.33200161725
100,482,1226.89821895398
100,483,1489.77816369081
100,484,1269.50909628622
100,485,1793.95920857611
100,486,1301.62531521263
100,487,1575.76961881313
100,488,1469.1764872692
100,489,1420.2478061925
100,491,1921.29631272904
100,499,1916.27126368426
100,500,378.249416871846
100,511,159.221479378428
100,512,153.302346496382
100,513,120.488846262086
100,519,247.568601214953
100,531,2386.95855527124
100,539,2294.47621362124
100,540,281.499724549977
100,551,700.751119926805
100,559,830.840230630165
100,560,1662.70329618725
100,801,1547.51842375216
100,802,1894.73859941046
100,803,3846.63921998574
100,804,5495.45375988266
100,805,6087.40548545852
100,806,6719.12734565925
100,807,7087.68333920904
100,808,10472.786524913
111,11,659.667102744652
111,12,841.561704439872
111,19,685.162518072285
111,20,3302.46490040027
111,41,1978.5839529137
111,42,1998.94447621664
111,49,1931.38595455257
111,50,894.09714859172
111,61,2249.43120102715
111,62,2350.55038081068
111,63,2241.92082807078
111,64,2421.88083415076
111,69,2343.18611651667
111,81,1489.20843258884
111,89,1534.54032517866
111,91,312.245425583167
111,92,269.141111013855
111,99,313.779882481616
111,100,86.9993556992838
111,111,0
111,121,657.878643193285
111,122,904.661259020872
111,123,745.382183484607
111,124,805.89960159215
111,129,775.626946875792
111,131,548.232831042937
111,132,538.500525535842
111,139,569.219255187206
111,151,4829.73536660893
111,159,4805.59376982098
111,160,1954.52148530683
111,171,619.916565672084
111,172,697.096924414071
111,179,660.68217294768
111,181,560.115049127516
111,182,490.429553307147
111,189,499.12581370887
111,190,891.526692774171
111,201,965.370132508117
111,209,1147.58173515795
111,211,465.681384239512
111,219,453.293240699196
111,221,987.629385648632
111,222,1097.43651352215
111,223,957.118320144318
111,229,1001.39343094115
111,230,555.786389701684
111,241,40.2268699196919
111,242,32.3991004544183
111,249,78.7316530267875
111,251,384.444946719412
111,259,355.495948590211
111,261,420.468840619395
111,262,540.923438114919
111,269,577.336418512695
111,271,945.278896338299
111,279,1016.27338435231
111,280,826.066112569802
111,291,922.963705158292
111,292,739.203771285206
111,299,839.256540440962
111,300,1732.04552653961
111,310,1173.46990938141
111,321,2096.48111552036
111,329,2165.95133282446
111,330,424.83327970627
111,341,183.919484099403
111,342,117.760671196529
111,349,140.88013067369
111,350,1622.39297285742
111,361,319.240201955735
111,362,282.740928061457
111,363,226.976006872682
111,364,289.35746020005
111,369,293.641448450989
111,371,321.806744725004
111,372,259.094738703052
111,373,232.308215119034
111,379,287.968446005626
111,380,1305.00388842462
111,391,385.418628428637
111,392,295.285872726037
111,393,328.760533581884
111,394,388.670164418261
111,399,322.990322706793
111,401,1146.91084398658
111,402,1057.38948694536
111,409,1146.49027069268
111,411,2355.76528134737
111,419,2289.43988312748
111,421,120.756922276604
111,422,192.377809337697
111,429,160.107275336878
111,441,348.138073218024
111,451,440.570512521747
111,452,406.906954958262
111,459,409.490346957584
111,460,1207.40008092698
111,471,740.617207161318
111,472,560.839823720374
111,479,531.631113935151
111,481,1316.25987417699
111,482,1146.61025605252
111,483,1409.78659738089
111,484,1186.35021456232
111,485,1710.82014938766
111,486,1220.82006140554
111,487,1494.68628734793
111,488,1387.25227107263
111,489,1337.75451991925
111,491,1846.3762238188
111,499,1839.15492946792
111,500,427.331241367572
111,511,103.756666375022
111,512,131.624073103592
111,513,37.4404052711491
111,519,176.392428301279
111,531,2323.51059268111
111,539,2230.12142019109
111,540,200.382084334724
111,551,636.013417796857
111,559,770.112416326248
111,560,1590.9295518656
111,801,1539.57127436962
111,802,1814.77517196947
111,803,3858.13510418033
111,804,5525.15119088342
111,805,6170.40379235996
111,806,6777.35478867879
111,807,7101.9744014484
111,808,10400.049242435
121,11,373.399834377902
121,12,369.665974651423
121,19,346.221381743377
121,20,3620.58028860711
121,41,1776.50461543726
121,42,1772.55254330216
121,49,1745.9185600317
121,50,701.441678427764
121,61,2092.1392790824
121,62,2301.04206797801
121,63,2057.3998039188
121,64,2349.53679832877
121,69,2279.85941274409
121,81,1460.98775953584
121,89,1475.69654297317
121,91,951.413530083857
121,92,912.598970149607
121,99,945.746817289963
121,100,710.711435151527
121,111,657.878643193285
121,121,29.8404108529558
121,122,295.112101063436
121,123,107.923231227172
121,124,150.507115460887
121,129,175.073058265325
121,131,284.233831868388
121,132,124.679793162645
121,139,202.160770630124
121,151,4690.83768153584
121,159,4656.16765407952
121,160,2023.59351631517
121,171,872.778041966049
121,172,754.087574409073
121,179,779.394134230877
121,181,821.23310790545
121,182,697.467631853416
121,189,706.639470271587
121,190,1043.86224731555
121,201,957.455338593335
121,209,1100.5452785579
121,211,583.738389164868
121,219,552.643521021241
121,221,556.92268992174
121,222,676.888168120071
121,223,489.252199979389
121,229,629.569512355477
121,230,1201.15485133164
121,241,692.960771882483
121,242,652.888766735623
121,249,674.284591877484
121,251,1018.13598214772
121,259,988.576105173396
121,261,859.631555373985
121,262,910.198241545534
121,269,999.078221962286
121,271,1205.5742697779
121,279,1274.10507188899
121,280,503.21519875381
121,291,933.749826678064
121,292,763.541480581292
121,299,832.975975609724
121,300,1886.27198623361
121,310,1232.00628799805
121,321,1998.26005230271
121,329,2125.25304581088
121,330,1074.0872638288
121,341,829.615958416498
121,342,754.730233018376
121,349,770.169698704984
121,350,1437.02822287005
121,361,976.24214172522
121,362,883.37135415994
121,363,871.719103270085
121,364,916.404615758465
121,369,939.816875299979
121,371,359.684347999983
121,372,417.930436029392
121,373,427.028469827361
121,379,418.557787711124
121,380,1541.67677144964
121,391,637.404527635106
121,392,777.474061760297
121,393,680.470254038013
121,394,682.916085654799
121,399,706.323176147169
121,401,973.622123729347
121,402,920.709858080995
121,409,974.622465878832
121,411,2440.38735210535
121,419,2352.11469911131
121,421,772.714137615257
121,422,719.98192699002
121,429,781.509355875023
121,441,975.636374129724
121,451,219.341371456127
121,452,316.689153077834
121,459,262.104680052791
121,460,1364.16282907593
121,471,576.379996862674
121,472,495.417040700777
121,479,468.556216134321
121,481,947.471051308132
121,482,737.886677940791
121,483,964.278290692668
121,484,909.693955109996
121,485,1448.48813995157
121,486,818.132366053904
121,487,1072.60394255883
121,488,1005.04393259879
121,489,1038.71428927276
121,491,1838.10989526289
121,499,1786.94423799017
121,500,1083.81342096961
121,511,558.980654307705
121,512,562.775337307786
121,513,637.437408458268
121,519,523.128513148214
121,531,2451.33451074873
121,539,2351.46193028194
121,540,599.52759476755
121,551,950.630558456194
121,559,1082.26729919751
121,560,1655.03669250187
121,801,2046.80196551362
121,802,1344.78257189969
121,803,3413.74404649094
121,804,6159.28389817407
121,805,6538.50019336383
121,806,7428.52068213635
121,807,7685.81113081952
121,808,10216.1816005943
122,11,637.591430348523
122,12,554.069899519907
122,19,598.852425724581
122,20,3900.54451691271
122,41,1942.09246069959
122,42,1928.36252455718
122,49,1918.71041244555
122,50,937.175305096445
122,61,2266.0332607802
122,62,2507.54308663525
122,63,2221.69556334729
122,64,2547.75901545503
122,69,2481.90396335415
122,81,1694.61732767021
122,89,1700.23498820951
122,91,1171.42997329229
122,92,1137.31602632137
122,99,1161.51790215007
122,100,942.274308737673
122,111,904.661259020872
122,121,295.112101063436
122,122,31.9440309242063
122,123,191.667163951118
122,124,189.85127940244
122,129,269.713025069198
122,131,572.316940961074
122,132,408.334737937408
122,139,486.16336347004
122,151,4836.93425519548
122,159,4798.25911552601
122,160,2267.74583183425
122,171,1165.99613492732
122,172,1036.18706823268
122,179,1066.55805516894
122,181,1115.2312229337
122,182,991.517299052443
122,189,999.991366568774
122,190,1325.38527604561
122,201,1217.85519943843
122,209,1344.52364607163
122,211,877.465905910614
122,219,843.670628689917
122,221,715.489299680137
122,222,818.983436261526
122,223,639.48052404317
122,229,805.137661117892
122,230,1418.67228708601
122,241,937.231166257086
122,242,897.703858296861
122,249,915.536162769676
122,251,1231.7922056025
122,259,1204.5813454464
122,261,1150.03125163651
122,262,1204.22268957931
122,269,1291.7458610349
122,271,1494.6226005832
122,279,1561.74870412879
122,280,723.159869286167
122,291,1198.99895523454
122,292,1040.84493757667
122,299,1100.96554816504
122,300,2150.65390428906
122,310,1493.2171996913
122,321,2195.28954064817
122,329,2337.79073902249
122,330,1298.52881055824
122,341,1060.0913282787
122,342,985.394031253212
122,349,999.07544543308
122,350,1621.7438433548
122,361,1215.02735262259
122,362,1154.23139298419
122,363,1099.70507435258
122,364,1180.62132667773
122,369,1192.67204787911
122,371,637.211334515189
122,372,689.59114928509
122,373,679.929166849917
122,379,670.720984621515
122,380,1823.55891775404
122,391,931.077187138565
122,392,1061.72657086555
122,393,971.021690658647
122,394,976.264957995642
122,399,994.971414405685
122,401,1190.28033212394
122,402,1152.60586292496
122,409,1191.76190802904
122,411,2682.27846622139
122,419,2589.59330231291
122,421,1010.16354618775
122,422,995.66375499106
122,429,1039.79678282156
122,441,1187.35271579059
122,451,477.376719319546
122,452,607.158657749217
122,459,535.656702877962
122,460,1638.33596946508
122,471,836.27236436704
122,472,781.573568887292
122,479,753.655157759457
122,481,1084.24476238655
122,482,877.493891141008
122,483,1052.9472982273
122,484,1093.95762601653
122,485,1602.06277451799
122,486,950.189307739916
122,487,1166.76540905472
122,488,1128.91083525828
122,489,1200.15287148967
122,491,2066.40646960488
122,499,2003.71385292718
122,500,1319.36549081227
122,511,803.231939769727
122,512,790.525112332945
122,513,889.774222270626
122,519,787.662410270973
122,531,2703.22755811722
122,539,2603.03186927604
122,540,878.249445534611
122,551,1244.83028600568
122,559,1375.29738934155
122,560,1905.39135078129
122,801,2325.76327360297
122,802,1387.56307114796
122,803,3124.9086607696
122,804,6428.15714115794
122,805,6509.30363012825
122,806,7625.34324281973
122,807,7974.5620302507
122,808,10278.629311651
123,11,460.045994921859
123,12,415.759475985137
123,19,426.349681306056
123,20,3717.4966676201
123,41,1826.04441173649
123,42,1818.28301304142
123,49,1798.22222749989
123,50,776.479340011297
123,61,2145.48651871921
123,62,2367.42407201278
123,63,2106.97335628522
123,64,2412.71014942367
123,69,2344.47284321515
123,81,1537.31566866478
123,89,1548.28717229573
123,91,1029.9685284665
123,92,992.768667069812
123,99,1022.67687801539
123,100,792.513128403309
123,111,745.382183484607
123,121,107.923231227172
123,122,191.667163951118
123,123,41.2554702797735
123,124,83.0385183682226
123,129,169.511795329623
123,131,384.195973034934
123,132,224.126741611248
123,139,299.623120337057
123,151,4735.8724798142
123,159,4699.69971644323
123,160,2104.91769100879
123,171,976.054169316842
123,172,851.211064096742
123,179,879.195989254967
123,181,925.099515628037
123,182,801.435735878648
123,189,810.273713422022
123,190,1140.95612630633
123,201,1044.525334382
123,209,1180.64714762988
123,211,687.465564378387
123,219,655.267307117716
123,221,595.873243917049
123,222,710.831216297587
123,223,523.034584908552
123,229,677.109207154871
123,230,1279.60525176741
123,241,779.651697219596
123,242,739.572088266509
123,249,759.655733879474
123,251,1094.56644455473
123,259,1065.77317366457
123,261,963.500932710444
123,262,1014.78219516278
123,269,1103.4170412176
123,271,1306.4509222597
123,279,1374.31161661457
123,280,569.230041238687
123,291,1023.00252011395
123,292,858.271096568656
123,299,923.350080260725
123,300,1976.04939064125
123,310,1319.89003912478
123,321,2060.53946990018
123,329,2193.85261057651
123,330,1154.72626747661
123,341,911.615517676778
123,342,836.437072831807
123,349,851.246773285333
123,350,1493.32414396174
123,361,1061.91949580472
123,362,980.667831789476
123,363,952.952726610874
123,364,1011.34184870434
123,369,1030.61827667407
123,371,458.137359125157
123,372,514.222412085161
123,373,515.41049255634
123,379,506.39030061217
123,380,1639.13105169874
123,391,742.006499088228
123,392,879.372754443709
123,393,784.343639604951
123,394,787.469588165333
123,399,809.539104346759
123,401,1041.50789411594
123,402,994.97530888201
123,409,1042.7239627106
123,411,2521.05300899158
123,419,2430.94159206236
123,421,857.137236355536
123,422,818.771283134532
123,429,873.91123189287
123,441,1051.16620892642
123,451,306.941869531304
123,452,420.256355289477
123,459,357.968578589802
123,460,1457.98031023447
123,471,662.075019335151
123,472,594.464323628383
123,479,567.587951756535
123,481,982.183776776817
123,482,771.629725870586
123,483,980.267575004771
123,484,963.555446442125
123,485,1492.45021824513
123,486,849.752109807216
123,487,1091.60222270464
123,488,1035.07928961739
123,489,1084.00093754419
123,491,1912.74232029843
123,499,1856.84139398966
123,500,1168.58473215957
123,511,644.858188825825
123,512,641.947939868363
123,513,727.023780604201
123,519,616.99246174883
123,531,2536.10599561254
123,539,2436.05665202243
123,540,699.19956413816
123,551,1054.65590090556
123,559,1185.48982026962
123,560,1738.65697865861
123,801,2146.05585209691
123,802,1346.2943418282
123,803,3312.71434835366
123,804,6257.34586278644
123,805,6535.20914763199
123,806,7503.81946024874
123,807,7789.47926457805
123,808,10235.3990615876
124,11,451.215556769233
124,12,372.652574414388
124,19,412.781666987419
124,20,3715.02482547731
124,41,1776.08208830239
124,42,1765.96108756471
124,49,1750.23675038535
124,50,750.823303897376
124,61,2097.64705958824
124,62,2329.05098775209
124,63,2056.69532191334
124,64,2371.73236029391
124,69,2304.87667560776
124,81,1509.1162699584
124,89,1516.65859232941
124,91,1096.36278381935
124,92,1058.25487554703
124,99,1089.89899030308
124,100,856.839954811172
124,111,805.89960159215
124,121,150.507115460887
124,122,189.85127940244
124,123,83.0385183682226
124,124,24.5662204676807
124,129,156.63645344495
124,131,397.690353597539
124,132,271.782929938313
124,139,318.290640340709
124,151,4681.52509882906
124,159,4644.52645813631
124,160,2081.13343883873
124,171,992.816455282782
124,172,852.665518180801
124,179,886.501018270444
124,181,944.831607229733
124,182,822.334353410959
124,189,830.829001499258
124,190,1141.40998690914
124,201,1029.8406434728
124,209,1157.57377437917
124,211,707.705074090912
124,219,676.5407077697
124,221,544.528665395632
124,222,655.359245482022
124,223,469.785268832967
124,229,630.632253293904
124,230,1346.17661338568
124,241,840.766756880275
124,242,800.598493536152
124,249,821.083589442785
124,251,1162.07019035429
124,259,1132.67957336072
124,261,999.011422534842
124,262,1041.85910071078
124,269,1133.61898639292
124,271,1314.49339919818
124,279,1380.9185987237
124,280,538.624754196658
124,291,1011.26623311815
124,292,855.505662180492
124,299,914.046322449324
124,300,1962.8952936625
124,310,1305.44377428212
124,321,2019.25772631683
124,329,2157.57786443762
124,330,1220.04488256069
124,341,975.961628991965
124,342,900.897184347458
124,349,916.014799307134
124,350,1448.69032370389
124,361,1123.97368682577
124,362,1031.37182524345
124,363,1017.76964154264
124,364,1064.99440894351
124,369,1088.3480695808
124,371,507.155868579326
124,372,566.15766319942
124,373,574.835219792808
124,379,561.270093891554
124,380,1639.03614071183
124,391,771.562876406336
124,392,921.716611195327
124,393,820.222924923839
124,394,817.82623416984
124,399,846.941793041837
124,401,1007.16682543756
124,402,966.617484973227
124,409,1008.77465880371
124,411,2495.98939065732
124,419,2404.07426947307
124,421,919.907071748433
124,422,867.276379039095
124,429,929.791153170235
124,441,1119.07988147492
124,451,365.977443904279
124,452,457.821743846427
124,459,408.738249425753
124,460,1451.74415056493
124,471,648.463816461173
124,472,601.980681798642
124,479,579.733131134644
124,481,925.542005641376
124,482,715.58318672131
124,483,914.8118859528
124,484,918.825833620701
124,485,1439.58780986771
124,486,792.158002369745
124,487,1027.05210492216
124,488,975.810439818226
124,489,1033.86275515963
124,491,1882.22203702214
124,499,1822.18753013138
124,500,1231.31663831097
124,511,706.352794827431
124,512,707.492337898179
124,513,785.823338600703
124,519,670.126100171101
124,531,2515.72479090069
124,539,2415.59551464078
124,540,745.692260827607
124,551,1074.94248431308
124,559,1202.01585766518
124,560,1718.00296926046
124,801,2176.5515216676
124,802,1275.0672284338
124,803,3307.69212437592
124,804,6306.47158294461
124,805,6607.11698099269
124,806,7572.70840178854
124,807,7824.00928774667
124,808,10167.6063622718
129,11,384.656573257101
129,12,318.635711348839
129,19,348.844680848452
129,20,3642.56242819588
129,41,1722.97300794835
129,42,1715.11805316925
129,49,1695.57592171255
129,50,684.019658634329
129,61,2042.44115643976
129,62,2267.00085591615
129,63,2003.63711083475
129,64,2311.31414001068
129,69,2243.78633222653
129,81,1442.17535693913
129,89,1451.39003517722
129,91,1070.16732375835
129,92,1031.04007559634
129,99,1065.20140174439
129,100,831.033422547095
129,111,775.626946875792
129,121,175.073058265325
129,122,269.713025069198
129,123,169.511795329623
129,124,156.63645344495
129,129,186.063208210046
129,131,343.211152372029
129,132,261.680300916618
129,139,279.925428423649
129,151,4631.26172152522
129,159,4595.1339354539
129,160,2012.52838915681
129,171,926.034151160674
129,172,782.752178734302
129,179,817.717522167483
129,181,879.550581532075
129,182,758.797906022689
129,189,767.231475001795
129,190,1070.50703902347
129,201,959.366511533087
129,209,1089.14951135651
129,211,645.475112150568
129,219,616.419361028401
129,221,497.470387867533
129,222,612.244919025804
129,223,427.117533486256
129,229,578.07921298402
129,230,1317.863375678
129,241,810.601578527069
129,242,771.210803040346
129,249,792.229759940089
129,251,1137.06371392606
129,259,1107.1903286197
129,261,941.753948895135
129,262,979.261622403288
129,269,1072.22875158413
129,271,1244.0371000524
129,279,1310.2067628771
129,280,475.713204814147
129,291,940.463952274465
129,292,785.067677708779
129,299,843.546382207981
129,300,1891.75729100285
129,310,1234.83315098427
129,321,1959.19352024139
129,329,2094.41542320739
129,330,1190.75886188247
129,341,948.115411692525
129,342,874.446584696499
129,349,889.87621653412
129,350,1391.6355652181
129,361,1090.82848603306
129,362,986.096084449871
129,363,990.067589520915
129,364,1022.35117357069
129,369,1050.19292410885
129,371,473.839661418999
129,372,533.036346962111
129,373,550.339789928384
129,379,534.506611011635
129,380,1567.27902318912
129,391,713.453183563345
129,392,870.415953596108
129,393,765.534571957482
129,394,759.486178760485
129,399,793.20466456064
129,401,943.429152475649
129,402,900.01628874755
129,409,945.049229794943
129,411,2427.66762927533
129,419,2336.47932581357
129,421,890.601024363238
129,422,822.24612666575
129,429,891.758225155054
129,441,1095.28118628765
129,451,355.166474773467
129,452,416.570448922405
129,459,384.991916421502
129,460,1380.17012546638
129,471,578.870161123771
129,472,536.31513092583
129,479,518.289933594022
129,481,881.782879844582
129,482,672.601362855812
129,483,885.074807518934
129,484,862.490180112516
129,485,1389.75148912837
129,486,750.760832332689
129,487,994.672646410607
129,488,935.375209881016
129,489,983.468800605502
129,491,1816.17399905092
129,499,1758.30118629375
129,500,1198.03150856569
129,511,679.989502551516
129,512,687.189914734809
129,513,753.796423720963
129,519,635.288637965759
129,531,2445.94359092165
129,539,2345.87939955268
129,540,701.449302694205
129,551,1008.98619910558
